,att_num_0,att_num_1,att_num_2,target_0,datetime
0,2.1511811456845353,0.6181014233910076,8.523315194410513,0,2022-07-16 00:00:00
1,9.317929783366713,3.1819738694449953,4.957426150204157,1,2022-07-16 00:00:01
2,1.9789488260134447,3.532871750720603,5.806218494622341,0,2022-07-16 00:00:02
3,8.595647174024709,6.663364229695214,4.085223993722581,1,2022-07-16 00:00:03
4,7.433976745695325,7.2613700336390075,9.147235248669869,1,2022-07-16 00:00:04
5,5.2631810043367135,5.941894547023772,2.111853286867743,1,2022-07-16 00:00:05
6,6.200643151031981,5.575764427761996,0.9207987689887398,1,2022-07-16 00:00:06
7,9.742926633166043,8.376804433436089,8.487099831105702,1,2022-07-16 00:00:07
8,0.5608277113763227,4.662048653046603,8.84220968389978,0,2022-07-16 00:00:08
9,8.550086493195268,9.035445225607647,5.816859395606907,1,2022-07-16 00:00:09
10,2.1349737395116817,6.140243012633056,4.720586111772095,1,2022-07-16 00:00:10
11,5.293635447986951,5.6676116374565115,7.771727580601019,1,2022-07-16 00:00:11
12,0.40810238019706624,2.4514687891086853,4.431091612861197,0,2022-07-16 00:00:12
13,9.881930565780907,3.989401013320805,8.354573402923208,0,2022-07-16 00:00:13
14,7.451975382171129,2.7060819354218357,3.2981788997948613,0,2022-07-16 00:00:14
15,3.9255840663094244,6.019786913512987,7.224882458155177,1,2022-07-16 00:00:15
16,3.094561884534227,2.675079232999474,3.245484410707602,1,2022-07-16 00:00:16
17,7.084912722107601,0.2354176791973095,5.442296238688897,0,2022-07-16 00:00:17
18,6.5254076740898785,3.2961425756635743,7.543932660917707,1,2022-07-16 00:00:18
19,1.6045524094685704,0.7115543172994221,3.964812548690907,1,2022-07-16 00:00:19
20,5.537346855862534,6.596273682838783,4.005001532769726,1,2022-07-16 00:00:20
21,2.4006102253078208,0.49481033549425346,1.8032390205426152,0,2022-07-16 00:00:21
22,3.557549614723079,3.3629507700871883,2.4671411537889876,0,2022-07-16 00:00:22
23,2.726441965124353,9.180852210202893,9.783698884174964,1,2022-07-16 00:00:23
24,2.4109262673557517,0.13135847003732826,6.503011894814784,1,2022-07-16 00:00:24
25,9.198134986342177,0.5854059039224435,5.369005238550048,0,2022-07-16 00:00:25
26,5.61156936676854,5.85177903992268,7.017435018665335,0,2022-07-16 00:00:26
27,0.5336054577941363,1.4724744236108456,9.12831430298019,0,2022-07-16 00:00:27
28,6.090471989753093,2.8400345497503166,4.335228093468128,0,2022-07-16 00:00:28
29,1.5534813388248248,8.277511161638376,9.532289072819713,1,2022-07-16 00:00:29
30,4.644980121467819,8.038201057983148,7.235381765940114,1,2022-07-16 00:00:30
31,8.888241811264853,1.5717276166353877,7.495211547951477,1,2022-07-16 00:00:31
32,1.2068523204355686,2.8101471229307995,8.82167697182742,0,2022-07-16 00:00:32
33,4.607889663893031,1.484318562958007,6.685850362149885,0,2022-07-16 00:00:33
34,9.414653000998873,1.001166446357351,7.033201269739434,0,2022-07-16 00:00:34
35,4.3915003375717765,9.731810191902198,1.8283719991543557,1,2022-07-16 00:00:35
36,1.3324422794682422,6.7722774253051865,0.9479303126569838,0,2022-07-16 00:00:36
37,9.712725681505155,0.5966245373553325,4.123568069850586,1,2022-07-16 00:00:37
38,3.8854111262188518,0.20630454625323313,3.7903442992299907,0,2022-07-16 00:00:38
39,5.852220922953446,9.136673190611738,5.719073678119596,0,2022-07-16 00:00:39
40,0.8073851984502622,3.310547929562194,7.975772592997248,0,2022-07-16 00:00:40
41,4.226473841735366,2.677332027405359,4.146822725237267,1,2022-07-16 00:00:41
42,6.022625651010278,5.116785169034888,3.3598741756119677,1,2022-07-16 00:00:42
43,5.051558107555238,7.925556484562111,4.084423702881768,1,2022-07-16 00:00:43
44,8.635003049915307,0.4061354708758924,7.633411430185628,0,2022-07-16 00:00:44
45,6.872935275489901,5.797154894044192,4.657981597727444,1,2022-07-16 00:00:45
46,4.1595603492106035,7.890638779125837,8.933096369682207,1,2022-07-16 00:00:46
47,7.26491634461466,3.6262463022811664,2.652429608183623,1,2022-07-16 00:00:47
48,9.543030949306154,1.8429677934709865,2.5557356691192323,1,2022-07-16 00:00:48
49,1.0981399030181027,7.826509101620132,2.126896031466093,0,2022-07-16 00:00:49
50,3.6653473508610035,5.58535368858819,7.405960196000332,1,2022-07-16 00:00:50
51,0.9131225509150653,3.2988728999834738,5.632800089005393,0,2022-07-16 00:00:51
52,9.19159211542574,2.454299357263322,4.144340751632392,1,2022-07-16 00:00:52
53,5.856488785863615,9.449029285749127,6.251649445857623,1,2022-07-16 00:00:53
54,9.519245347605988,5.966000426282628,9.602124365004185,1,2022-07-16 00:00:54
55,0.477034228344021,1.4170911852519508,2.8517484760063647,0,2022-07-16 00:00:55
56,8.447573001938213,0.6478750939490618,2.1522156966113437,1,2022-07-16 00:00:56
57,8.505144941976123,0.9510312514526165,2.2118347790854056,1,2022-07-16 00:00:57
58,4.5901097994853615,9.384511561858305,9.454960561159405,0,2022-07-16 00:00:58
59,8.537861961224857,9.428668530259776,2.4564316269181297,0,2022-07-16 00:00:59
60,9.2285702024258,2.8390051862988166,2.906386085255024,0,2022-07-16 00:01:00
61,1.691646085292693,9.557878125657114,4.485926367952712,1,2022-07-16 00:01:01
62,3.1551692165431575,5.344030497707829,4.772698065045499,1,2022-07-16 00:01:02
63,6.335639389616005,3.769283001326824,0.42703289611714323,1,2022-07-16 00:01:03
64,6.718205110237971,0.5101189167955578,7.819426145492291,0,2022-07-16 00:01:04
65,5.658451257839383,1.9389209037305488,2.2694852263952625,0,2022-07-16 00:01:05
66,9.436795392175227,3.9393179551967474,3.509673933218891,1,2022-07-16 00:01:06
67,1.587985035590005,6.417266239836813,7.028959088029069,0,2022-07-16 00:01:07
68,0.3342029406908553,1.7648390222811994,5.429406741959414,0,2022-07-16 00:01:08
69,7.198720523407105,9.661374703844166,7.268330703363692,1,2022-07-16 00:01:09
70,5.223982984083112,2.118485759719506,5.90340649133699,1,2022-07-16 00:01:10
71,2.804840402955975,5.105655799153625,3.5794160163019804,0,2022-07-16 00:01:11
72,5.82706450477678,8.935639792779371,0.07014708458248031,1,2022-07-16 00:01:12
73,2.363805529145333,4.203857198817607,2.228943691520006,0,2022-07-16 00:01:13
74,6.623973374693172,6.8066455872547085,1.5306115130358022,1,2022-07-16 00:01:14
75,8.434477953089392,3.5067370370422077,5.712423980446144,0,2022-07-16 00:01:15
76,0.6366489601144021,1.748378601742665,7.658549676087216,0,2022-07-16 00:01:16
77,4.091787938546375,9.958906433644096,9.111850821289435,1,2022-07-16 00:01:17
78,7.335753119610812,3.8153186267566053,0.14658126015202444,0,2022-07-16 00:01:18
79,4.916477297607757,4.961888409571367,4.0962857413411315,0,2022-07-16 00:01:19
80,0.47108473339799617,6.44860710261998,6.840392309413874,1,2022-07-16 00:01:20
81,5.418761162925322,3.7433040486512215,4.654158332543451,1,2022-07-16 00:01:21
82,9.358314072193961,3.149188969110516,0.16532815111658383,1,2022-07-16 00:01:22
83,4.221417034028477,7.850339126426931,3.1160567270346338,1,2022-07-16 00:01:23
84,2.277277023537174,0.21152260497102948,9.54660972662804,0,2022-07-16 00:01:24
85,4.420036416732578,2.7104300683828066,6.554744350926294,0,2022-07-16 00:01:25
86,1.5611403691451498,3.5140389654933624,3.410268919331033,0,2022-07-16 00:01:26
87,9.741735898531907,4.306964433340492,1.703288921393844,1,2022-07-16 00:01:27
88,5.429717456360201,3.037287109674663,7.54816655052287,1,2022-07-16 00:01:28
89,6.196770744835756,1.8332399984192516,3.748762730135635,0,2022-07-16 00:01:29
90,7.05262004115008,9.712431712392425,7.848052537867568,1,2022-07-16 00:01:30
91,3.224381355212139,6.728080318892796,8.189052235464358,1,2022-07-16 00:01:31
92,6.732317320124736,8.452570295492745,9.64944789581777,1,2022-07-16 00:01:32
93,2.95966155373054,9.42396413760463,7.344103945981941,1,2022-07-16 00:01:33
94,5.708567093368106,6.168742607960355,1.0886529032396952,1,2022-07-16 00:01:34
95,9.816975883087885,8.999786407022102,9.439675118153664,1,2022-07-16 00:01:35
96,2.309822888783817,9.366260369992535,6.0800902067752105,1,2022-07-16 00:01:36
97,7.808059134293587,6.421698493713954,1.364856016024858,1,2022-07-16 00:01:37
98,7.479392212900357,1.180207869750577,7.937151271620458,1,2022-07-16 00:01:38
99,1.6468019055385386,7.658486086776617,4.5105687049128065,1,2022-07-16 00:01:39
100,7.3872530289760565,7.879413926525496,8.4538258860266,1,2022-07-16 00:01:40
101,7.6094519005986605,7.557712079483202,7.277811098764934,1,2022-07-16 00:01:41
102,1.7560905124877213,5.840457601193228,9.948027305734552,0,2022-07-16 00:01:42
103,7.136866560699562,2.6158996159932313,4.763974978400353,1,2022-07-16 00:01:43
104,1.9501370724065747,2.5464446728858583,0.03678512245412713,0,2022-07-16 00:01:44
105,7.905670207904469,9.068954441915704,5.651289568295617,1,2022-07-16 00:01:45
106,1.2689703997309765,0.9809945134963127,7.967962464937531,1,2022-07-16 00:01:46
107,2.230233057534311,7.874474015962692,5.505806376269061,0,2022-07-16 00:01:47
108,2.942767504489616,9.556126485930859,4.910536661805887,1,2022-07-16 00:01:48
109,6.5535988414608966,2.539154698150573,0.6624312743370742,1,2022-07-16 00:01:49
110,1.412653639630389,6.2828032769427615,4.357301543139864,0,2022-07-16 00:01:50
111,4.463685924162515,5.581842256158089,8.508105470928255,0,2022-07-16 00:01:51
112,1.706994035236239,3.611654157129911,6.9182540765442555,1,2022-07-16 00:01:52
113,0.5358625760412006,5.494604314814115,7.405292683271369,0,2022-07-16 00:01:53
114,6.191632337732258,7.7550942209793385,5.912113564182637,1,2022-07-16 00:01:54
115,2.640895256812572,5.355226122296917,8.192426007585533,0,2022-07-16 00:01:55
116,9.692313593654719,1.575143168901575,4.424681180445712,1,2022-07-16 00:01:56
117,9.41452377543752,1.197709493742748,4.940258164008508,0,2022-07-16 00:01:57
118,5.22389122781025,3.8555674786609275,7.176208236123758,1,2022-07-16 00:01:58
119,5.479770823538126,1.7362826501362938,0.378326111213626,1,2022-07-16 00:01:59
120,6.785481081365034,9.737862918380781,2.1559512105486203,0,2022-07-16 00:02:00
121,2.748905008233292,6.4420127937829825,5.7286611802115495,1,2022-07-16 00:02:01
122,2.6285500846617094,9.944391904467437,4.904494839504379,1,2022-07-16 00:02:02
123,2.420309978624977,0.5638053928591058,3.342014573151173,0,2022-07-16 00:02:03
124,4.078964407910501,9.198752509744256,3.517364297870964,1,2022-07-16 00:02:04
125,9.488035644432086,3.582990064518221,0.3555299732856776,1,2022-07-16 00:02:05
126,4.248198328402147,8.893310813851578,8.903174289146014,1,2022-07-16 00:02:06
127,9.992803694953533,0.561834986140487,6.792324641995213,1,2022-07-16 00:02:07
128,7.004280565519334,4.62203265152657,9.406825567808696,0,2022-07-16 00:02:08
129,9.250971144004971,5.6350757585441595,2.012095442819486,0,2022-07-16 00:02:09
130,3.3165953666530337,7.840825093780688,0.5696381422794916,0,2022-07-16 00:02:10
131,7.45610841392833,0.5231425808253842,1.256644027404028,0,2022-07-16 00:02:11
132,4.795542442013386,0.3127655705094501,4.1406343215115315,1,2022-07-16 00:02:12
133,1.8270018662275822,8.001258364784148,6.4794627903482604,1,2022-07-16 00:02:13
134,9.197382035929028,9.532835235508907,7.011641447461501,1,2022-07-16 00:02:14
135,9.523864930783482,5.769563905296158,1.5863807586626866,1,2022-07-16 00:02:15
136,2.0044218934614633,2.150443744136031,7.58216691148173,0,2022-07-16 00:02:16
137,0.8824078662531043,0.4596620381317029,7.131671122037087,0,2022-07-16 00:02:17
138,0.6369510306633974,1.3600919943983303,5.235735614085561,0,2022-07-16 00:02:18
139,9.535560217632282,2.2586452406302158,5.985624765343315,1,2022-07-16 00:02:19
140,0.18936586930141774,9.359414118442213,5.302783362576245,1,2022-07-16 00:02:20
141,9.171770459533986,6.869701913817403,9.43873801561275,1,2022-07-16 00:02:21
142,8.985207291292255,7.804454155799105,9.336136587931955,1,2022-07-16 00:02:22
143,2.539387503977043,8.615205348184542,5.94856997201083,1,2022-07-16 00:02:23
144,3.23705071265917,4.668525954688393,4.479034920833337,0,2022-07-16 00:02:24
145,9.708517709277531,5.50527379196698,0.5471055595554475,1,2022-07-16 00:02:25
146,1.2452550855102318,1.088943942528281,9.691195298538553,0,2022-07-16 00:02:26
147,1.2370497518456836,4.599771807723695,0.3828241582000258,1,2022-07-16 00:02:27
148,0.27983558285594956,5.773968064282656,2.506684149255517,1,2022-07-16 00:02:28
149,8.736614657321088,2.6346515015169905,4.497919964949864,0,2022-07-16 00:02:29
150,1.4889258024658902,7.3815324462639795,0.49736172875278095,0,2022-07-16 00:02:30
151,5.07728960976018,3.7985797859253987,2.064650420872373,0,2022-07-16 00:02:31
152,5.82167199104311,0.8220310111047979,8.497994901752818,1,2022-07-16 00:02:32
153,9.971679221845886,0.1594412616690455,4.039223955385543,1,2022-07-16 00:02:33
154,1.852051962460709,4.459273053451234,8.055066156319663,0,2022-07-16 00:02:34
155,5.798809309985802,2.7009108202928878,5.890271742019713,0,2022-07-16 00:02:35
156,6.986573114563241,3.157185073712805,2.086765183674112,1,2022-07-16 00:02:36
157,1.5126441293805293,8.07731550651036,4.107732351469977,0,2022-07-16 00:02:37
158,0.37300711935394193,9.587237151823265,4.884827871263623,1,2022-07-16 00:02:38
159,5.3453312698731805,4.815181192635741,7.5688956934511475,1,2022-07-16 00:02:39
160,5.697900831542906,9.749097306852057,7.955175918138076,1,2022-07-16 00:02:40
161,8.782919631289582,9.645543257533543,0.7139471672676789,0,2022-07-16 00:02:41
162,2.9456777916790733,4.91144977594692,0.9516805109887028,0,2022-07-16 00:02:42
163,0.5147069043079799,4.28844101243004,5.553316435567534,0,2022-07-16 00:02:43
164,5.143047961157887,7.854581500449509,2.9620845185195255,0,2022-07-16 00:02:44
165,8.369060221026444,3.061831027543099,2.1231840034083014,0,2022-07-16 00:02:45
166,0.08502657948876613,1.3885794318733913,4.670885593565566,0,2022-07-16 00:02:46
167,2.9124511738694436,2.8992200168296955,1.4598991086329005,0,2022-07-16 00:02:47
168,0.9289480532517291,7.646406012853026,6.629121881613818,1,2022-07-16 00:02:48
169,6.025391785099863,0.07947361209183157,0.8176572557007555,1,2022-07-16 00:02:49
170,3.758227081729857,3.312288724784241,0.8973355830024832,0,2022-07-16 00:02:50
171,8.497524108812373,0.6891475943446135,1.4241635410816533,1,2022-07-16 00:02:51
172,8.149050757682893,4.91747148900183,0.002237948721184324,1,2022-07-16 00:02:52
173,4.377876793412609,7.954616035725909,7.52720677602292,1,2022-07-16 00:02:53
174,4.857325562243399,1.114717675216772,7.673464982943049,0,2022-07-16 00:02:54
175,9.273842584762836,9.453427741633883,1.3884763588295967,1,2022-07-16 00:02:55
176,7.1296374312580575,7.45444750519861,5.828368059566645,0,2022-07-16 00:02:56
177,3.9861487245316454,3.6829491721041965,1.3542221487964912,0,2022-07-16 00:02:57
178,1.1997439114639452,6.195578255460302,2.4561087844956897,0,2022-07-16 00:02:58
179,6.950337955002677,0.5049029771604852,9.54778175716516,1,2022-07-16 00:02:59
180,0.46667963808238233,8.23509208628019,6.129410108297541,0,2022-07-16 00:03:00
181,4.620615722751599,0.03515238650360408,1.3572590438456844,0,2022-07-16 00:03:01
182,4.456311262348578,6.731240934552022,8.875413620850864,1,2022-07-16 00:03:02
183,9.787379629670461,9.522908032727345,9.847680803544154,1,2022-07-16 00:03:03
184,8.114620444368937,1.2857931300367853,5.2239132764561536,1,2022-07-16 00:03:04
185,5.219818036281767,6.920749881302292,0.8175839158891229,0,2022-07-16 00:03:05
186,6.9773512571135345,5.705192856134681,9.026216382042282,1,2022-07-16 00:03:06
187,4.864368846078891,6.439024237505668,3.57445126609392,1,2022-07-16 00:03:07
188,4.248550643630971,8.749788615488992,1.047470346860655,1,2022-07-16 00:03:08
189,0.39301255375203237,0.18892828083684532,1.6020425502475044,0,2022-07-16 00:03:09
190,1.19280397253974,3.391748542761671,5.006279731975108,0,2022-07-16 00:03:10
191,6.837158513440354,4.343793075880827,0.9100942050077021,1,2022-07-16 00:03:11
192,6.057542803402826,8.235622326167992,7.7720197344918365,1,2022-07-16 00:03:12
193,0.11858556959281064,2.8630961652758167,0.3330901673175912,0,2022-07-16 00:03:13
194,8.827897502739056,8.287210482202603,6.656773923387538,1,2022-07-16 00:03:14
195,9.54739982449951,4.227865422682817,2.362842341586109,1,2022-07-16 00:03:15
196,8.07203436852092,7.500124154787788,6.883196352135147,0,2022-07-16 00:03:16
197,9.276780861588774,6.356507309881664,2.1941623548532085,1,2022-07-16 00:03:17
198,8.862032318858159,4.705243553512971,2.043785727298597,1,2022-07-16 00:03:18
199,9.207715983978455,6.382349483644413,8.882245862554132,1,2022-07-16 00:03:19
200,9.694256483955453,5.662741680861623,8.81089921210391,0,2022-07-16 00:03:20
201,9.974646957498356,9.678372610261404,3.7368455105543896,1,2022-07-16 00:03:21
202,7.1356574651771005,7.031234119659175,9.192808729200756,0,2022-07-16 00:03:22
203,5.297182912414419,9.073656313596379,2.704026941079245,1,2022-07-16 00:03:23
204,4.713846267996394,8.26463004426737,8.852685802579854,1,2022-07-16 00:03:24
205,9.516952327713286,5.484096252834107,0.8624749696215261,0,2022-07-16 00:03:25
206,9.735466161526485,5.008303964618954,1.4547168003167,1,2022-07-16 00:03:26
207,1.2544289089685379,7.393700892192455,7.382476553661508,0,2022-07-16 00:03:27
208,6.693517545382211,9.530456604027686,4.855151382587158,1,2022-07-16 00:03:28
209,0.12850107534505995,1.017149181160617,6.998803552540867,0,2022-07-16 00:03:29
210,8.599331268523597,5.517478431330208,8.418926799926208,1,2022-07-16 00:03:30
211,3.400873207019556,1.706554315529727,8.652486292247383,0,2022-07-16 00:03:31
212,1.401002166567622,4.974036505946736,8.246944256049511,0,2022-07-16 00:03:32
213,1.3920462682968915,5.372771880849147,7.149461414789925,0,2022-07-16 00:03:33
214,2.743309260852321,3.669636835454803,3.1182876316886587,0,2022-07-16 00:03:34
215,9.160805733012655,6.573550916858161,5.206937251548105,1,2022-07-16 00:03:35
216,6.642299502184681,2.5502893408962137,8.679560858577295,1,2022-07-16 00:03:36
217,6.5301970422433575,7.193400507340676,6.262141144951152,1,2022-07-16 00:03:37
218,1.3808501355798974,2.966146720567605,5.576293652043079,1,2022-07-16 00:03:38
219,5.291193945249482,1.8067729982556946,2.002767693521675,0,2022-07-16 00:03:39
220,3.8556396821137886,8.336862319309668,5.815090150248698,1,2022-07-16 00:03:40
221,2.3276927996387164,0.6242358885371246,1.9581526379476533,1,2022-07-16 00:03:41
222,9.312154895343511,0.5553161161303077,9.852084479017826,0,2022-07-16 00:03:42
223,2.9268793436389053,7.378731475338185,1.8663116003421287,1,2022-07-16 00:03:43
224,7.4455425817150065,7.683398302140809,6.000593279930012,1,2022-07-16 00:03:44
225,3.893799233089388,4.016863319451442,9.881643484840597,0,2022-07-16 00:03:45
226,8.49523473641997,8.588994234190325,1.1696305689670006,1,2022-07-16 00:03:46
227,9.161077696310201,5.386068622270952,9.67777135951154,1,2022-07-16 00:03:47
228,0.07167848325760562,0.5741538512615108,4.4047730761333295,0,2022-07-16 00:03:48
229,5.007730340881576,3.0439367317363897,8.522753156774534,0,2022-07-16 00:03:49
230,2.577330018878162,3.229590104422365,9.525769605743896,0,2022-07-16 00:03:50
